#warmup
1137
#warmup done
5,411
5,321
5,265
5,240
5,210
5,203
5,183
5,174
5,194
5,183
10,418
10,428
10,409
10,405
10,397
10,397
10,408
10,418
10,358
10,397
20,1082
20,1102
20,1102
20,1101
20,1092
20,1094
20,1095
20,1083
20,1096
20,1100
50,8592
50,8428
50,8339
50,8593
50,8390
50,8476
50,8384
50,8501
50,8396
50,8514
100,50036
100,49213
100,49346
100,49555
100,50505
100,49670
100,49406
100,49268
100,49418
100,49470
