5,456
5,354
5,342
5,299
5,302
5,275
5,254
5,240
5,192
5,214
10,612
10,538
10,544
10,534
10,528
10,522
10,521
10,524
10,536
10,529
20,1491
20,1493
20,1485
20,1520
20,1510
20,1482
20,1489
20,1498
20,1495
20,1483
50,11104
50,10860
50,10804
50,10968
50,10840
50,10751
50,10863
50,10577
50,11232
50,11026
100,65932
100,68624
100,66461
100,65810
100,66030
100,67944
100,68311
100,65824
100,65256
100,65566
