5,66
5,64
5,65
5,63
5,82
5,66
5,64
5,59
5,64
5,59
10,100
10,108
10,109
10,88
10,86
10,82
10,80
10,83
10,82
10,78
20,185
20,192
20,187
20,188
20,196
20,181
20,208
20,183
20,186
20,188
50,2035
50,1986
50,2015
50,2077
50,2039
50,1991
50,2056
50,2051
50,2031
50,2031
